 Iter, NormResNorm, ResDivD, ResDivH, ResDivA, ResCurlSrc
95  2.9755043028329899E-02  3.0166901377773941E-01  3.7760707265272063E-03  4.2451857609951166E-01  1.6854427671656116E-01
96  2.8225162594210894E-02  2.9385957436546334E-01  3.7549319940744755E-03  4.4449551226247147E-01  1.6841264716237941E-01
97  2.6568676969398772E-02  2.7454536183118228E-01  3.7001884570320594E-03  4.5580520439015865E-01  1.6817994878151768E-01
98  2.5971701694002838E-02  2.5330888011670871E-01  3.6873689032302730E-03  4.6095036114728771E-01  1.6777505606775384E-01
99  2.6042641549986270E-02  2.3777231183659844E-01  3.6516329988561707E-03  4.5753258740332858E-01  1.6717617651026950E-01
100  2.5863080511677176E-02  2.3998817233255124E-01  3.5624256394427415E-03  4.4920634390112146E-01  1.6644048262101507E-01
101  2.5240469644619727E-02  2.5617465894332997E-01  3.4822487609571101E-03  4.3531320552084629E-01  1.6567780562906573E-01
102  2.6150192356036550E-02  2.6340747920818908E-01  3.4403564659031393E-03  4.3668802804643064E-01  1.6494600704490908E-01
103  2.6902740735277632E-02  2.5436953711884447E-01  3.4475888176622384E-03  4.4951588270407966E-01  1.6421889959345368E-01
104  2.5636544457099692E-02  2.3740683366360987E-01  3.3842597248181804E-03  4.5852209770324676E-01  1.6360087267980614E-01
105  2.4484928059085070E-02  2.2376295566054888E-01  3.3355629925561556E-03  4.6035771715194357E-01  1.6310431698432173E-01
106  2.3989811794877296E-02  2.1844502352543896E-01  3.3333607327152024E-03  4.5669590356807127E-01  1.6265176538978834E-01
107  2.3526510438173266E-02  2.1538512313770486E-01  3.2505539277318291E-03  4.5022270779911727E-01  1.6222048340289000E-01
108  2.2260780262112981E-02  2.0865570126277697E-01  3.1481737296034594E-03  4.4971081685296221E-01  1.6183115361866848E-01
109  2.1835000832586132E-02  1.9788714236381108E-01  3.0511207455414702E-03  4.4066734958589854E-01  1.6148928406989801E-01
110  2.1665278049738380E-02  1.8701512687235936E-01  2.9944283727510786E-03  4.1712720493671002E-01  1.6116807769710137E-01
111  2.1272144221322297E-02  1.8034152955330723E-01  2.9878992193051977E-03  3.9615299337003573E-01  1.6084748513844227E-01
